YEAR,DOMINANT_SPECIES,DIAMETER_CM_GROUP,AREA,UNIT,RELATIVE_ERROR_PERCENT
2024,pine,23...24,45.940910727,kha,0.063028194
2024,pine,25...26,75.411649779,kha,0.054787667
2024,pine,27...28,76.012941563,kha,0.05254862
2024,pine,29...30,60.321694079,kha,0.064047816
2024,pine,31...32,42.735461702,kha,0.066659676
2024,pine,33...34,28.065202737,kha,0.078865239
2024,pine,35...36,22.145843793,kha,0.093951337
2024,pine,37...38,13.847246491,kha,0.11064704
2024,pine,39...40,8.083382207,kha,0.141499586
2024,pine,41...42,5.118733833,kha,0.183677021
2024,pine,43...44,3.220956369,kha,0.219913209
2024,pine,45...46,1.859227519,kha,0.275171872
2024,pine,47...48,1.651032852,kha,0.320425258
2024,pine,49...50,0.780047459,kha,0.446777302
2024,pine,51...,0.89034617,kha,0.410100368
2024,pine,all,650.117918333,kha,0.026689752
2024,spruce,0...2,17.092805557,kha,0.105380291
2024,spruce,3...4,15.005445358,kha,0.109229456
2024,spruce,5...6,14.610101705,kha,0.110159849
2024,spruce,7...8,14.814598947,kha,0.109013303
2024,spruce,9...10,11.162026718,kha,0.123476325
2024,spruce,11...12,19.683795597,kha,0.09141247
2024,spruce,13...14,17.756657147,kha,0.100098771
2024,spruce,15...16,20.106659325,kha,0.095473049
2024,spruce,17...18,23.91794001,kha,0.087236666
2024,spruce,19...20,18.091687531,kha,0.098619725
2024,spruce,21...22,21.906338021,kha,0.091949165
2024,spruce,23...24,29.509944238,kha,0.076007211
2024,spruce,25...26,31.067402596,kha,0.077359369
2024,spruce,27...28,29.693286592,kha,0.07397006
2024,spruce,29...30,20.839373505,kha,0.091315592
2024,spruce,31...32,12.812825555,kha,0.111629937
2024,spruce,33...34,11.127174197,kha,0.122036367
2024,spruce,35...36,10.123814751,kha,0.124595772
2024,spruce,37...38,8.312840968,kha,0.137747505
2024,spruce,39...40,5.285663989,kha,0.189419708
2024,spruce,41...42,1.565648857,kha,0.309862188
2024,spruce,43...44,1.560094919,kha,0.346313416
2024,spruce,45...46,1.092066443,kha,0.377932113
2024,spruce,47...48,0.672432112,kha,0.456443117
2024,spruce,49...50,0.468028476,kha,0.57743935
2024,spruce,51...,0.468028476,kha,0.577315024
2024,spruce,all,358.746681587,kha,0.030020412
